hotel_id,hotel_name,city,area,room_type,price,rating,reviews,discount,availability_365
1038,Oyo Flagship 241,Ahmedabad,Banjara Hills,Deluxe,8797.0,3.5,0.0,0.0,0.0
1039,OYO Stay 133,Ahmedabad,City Center,Premium,5318.0,3.6,0.0,0.0,0.0
1040,OYO SilverKey 705,Kolkata,Park Street,Deluxe,4524.0,3.6,0.0,41.0,164.0
1041,oyo Flagship 833,Ahmedabad,Connaught Place,Classic,4781.0,3.8,0.0,0.0,0.0
1042,oyo Inn 273,Jaipur,Andheri,Deluxe,1796.0,3.4,0.0,0.0,114.0
1045,OYO Townhouse 668,Hyderabad,Andheri,Suite,7604.0,3.3,0.0,0.0,0.0
1046,Oyo Flagship 724,Jaipur,Whitefield,Premium,8127.0,2.9,661.0,8.0,188.0
1047,oyo Collection 564,Chennai,Banjara Hills,Suite,1117.0,3.6,0.0,0.0,289.0
1048,OYO Inn 735,Goa,Park Street,Classic,2860.0,2.6,286.0,0.0,0.0
1049,OYO Collection 352,Chennai,MG Road,Classic,1839.0,3.4,0.0,55.0,45.0
1050,OYO Townhouse 782,Jaipur,Park Street,Premium,4972.0,3.6,0.0,0.0,21.0
1052,OYO Townhouse 205,Goa,Connaught Place,Classic,1289.0,3.6,0.0,0.0,0.0
1053,OYO Stay 8,Kolkata,Banjara Hills,Suite,5310.0,3.6,795.0,0.0,0.0
1054,Oyo Townhouse 667,Hyderabad,Park Street,Deluxe,5375.0,3.6,0.0,54.0,57.0
1055,OYO Inn 956,Pune,Banjara Hills,Suite,4068.0,3.6,0.0,0.0,237.0
1057,Oyo Stay 772,Jaipur,Airport Road,Classic,3407.0,3.6,0.0,0.0,15.0
1058,Oyo Townhouse 311,Delhi,Park Street,Premium,7991.0,4.2,199.0,0.0,190.0
1059,Oyo Inn 23,Hyderabad,Airport Road,Deluxe,5573.0,3.6,0.0,0.0,349.0
1060,OYO Townhouse 116,Jaipur,Andheri,Classic,2110.0,3.6,0.0,0.0,354.0
1061,OYO Collection 695,Kolkata,City Center,Deluxe,6883.0,3.6,0.0,0.0,0.0
1062,oyo Collection 208,Hyderabad,City Center,Classic,5079.0,4.0,0.0,0.0,0.0
1063,oyo Residency 761,Kolkata,MG Road,Suite,1474.0,3.6,0.0,0.0,0.0
1064,oyo Flagship 329,Goa,MG Road,Deluxe,6381.0,3.6,0.0,54.0,0.0
1065,Oyo Townhouse 617,Chennai,MG Road,Classic,4848.0,3.6,0.0,0.0,175.0
1068,Oyo Stay 673,Goa,Andheri,Deluxe,7135.0,3.6,0.0,0.0,355.0
1069,oyo Residency 111,Delhi,Park Street,Classic,8813.0,3.6,627.0,30.0,326.0
1070,OYO Townhouse 32,Kolkata,Salt Lake,Suite,5546.0,3.6,146.0,0.0,0.0
1071,oyo Stay 308,Delhi,City Center,Deluxe,6322.0,3.6,0.0,0.0,251.0
1072,Oyo SilverKey 32,Jaipur,Connaught Place,Deluxe,4890.0,3.6,1103.0,0.0,251.0
1073,OYO Collection 778,Pune,Airport Road,Premium,2122.0,3.1,169.0,0.0,0.0
1074,oyo Collection 36,Kolkata,City Center,Deluxe,5989.0,3.6,924.0,0.0,65.0
1075,Oyo Townhouse 515,Goa,Banjara Hills,Classic,3669.0,3.6,0.0,0.0,0.0
1076,Oyo SilverKey 875,Bangalore,Park Street,Premium,3366.0,3.6,873.0,0.0,248.0
1077,Oyo Residency 763,Delhi,Andheri,Deluxe,3593.0,2.6,0.0,0.0,0.0
1079,OYO Collection 486,Goa,Connaught Place,Premium,1249.0,3.6,864.0,10.0,205.0
1081,Oyo Townhouse 574,Ahmedabad,Connaught Place,Classic,1351.0,3.6,0.0,0.0,261.0
1082,oyo Inn 273,Mumbai,Park Street,Deluxe,845.0,4.5,654.0,0.0,0.0
1084,OYO Flagship 642,Ahmedabad,Connaught Place,Premium,7474.0,3.6,832.0,0.0,14.0
1085,Oyo Collection 621,Chennai,MG Road,Deluxe,4381.0,3.6,0.0,0.0,0.0
1086,OYO Collection 615,Jaipur,Connaught Place,Suite,1206.0,2.7,1442.0,0.0,0.0
1087,oyo Residency 940,Jaipur,Andheri,Premium,6294.0,3.6,0.0,0.0,352.0
1088,Oyo Townhouse 709,Jaipur,Banjara Hills,Suite,8722.0,3.6,1293.0,45.0,304.0
1089,Oyo Flagship 580,Chennai,Banjara Hills,Classic,3833.0,4.7,0.0,31.0,217.0
1090,OYO Residency 789,Ahmedabad,Andheri,Classic,5533.0,3.6,0.0,0.0,266.0
1091,oyo Inn 898,Mumbai,Connaught Place,Deluxe,5475.0,3.6,690.0,56.0,0.0
1092,oyo Collection 551,Hyderabad,Salt Lake,Classic,6293.0,3.1,517.0,0.0,34.0
1094,OYO Flagship 186,Chennai,Whitefield,Suite,2713.0,4.2,84.0,0.0,65.0
1095,OYO Townhouse 913,Pune,Park Street,Deluxe,1681.0,3.6,0.0,0.0,0.0
1096,Oyo Residency 243,Goa,Park Street,Classic,3185.0,3.6,450.0,57.0,315.0
1097,OYO Stay 759,Bangalore,MG Road,Deluxe,5119.0,2.8,832.0,0.0,0.0
1098,OYO Flagship 688,Mumbai,Airport Road,Premium,5754.0,3.6,0.0,0.0,0.0
1100,Oyo Stay 631,Delhi,Salt Lake,Deluxe,7055.0,3.6,0.0,0.0,206.0
1101,Oyo SilverKey 415,Kolkata,Park Street,Deluxe,5191.0,4.1,0.0,0.0,357.0
1103,OYO SilverKey 376,Chennai,Park Street,Classic,4957.0,2.9,0.0,0.0,0.0
1104,OYO Townhouse 725,Delhi,Andheri,Deluxe,3301.0,3.6,0.0,38.0,150.0
1105,Oyo Residency 938,Pune,City Center,Classic,3747.0,3.4,1066.0,0.0,335.0
1106,oyo Collection 965,Hyderabad,Banjara Hills,Deluxe,7634.0,3.0,0.0,0.0,273.0
1107,oyo Residency 378,Jaipur,Banjara Hills,Classic,3631.0,3.7,503.0,0.0,10.0
1108,OYO Flagship 50,Pune,Andheri,Deluxe,8385.0,4.4,0.0,55.0,232.0
1109,oyo Flagship 166,Mumbai,Salt Lake,Classic,1392.0,4.8,0.0,38.0,0.0
1111,OYO Stay 377,Kolkata,Connaught Place,Premium,5589.0,3.6,0.0,0.0,101.0
1112,Oyo Residency 654,Kolkata,Park Street,Deluxe,3111.0,3.6,0.0,24.0,8.0
1113,Oyo Collection 409,Jaipur,MG Road,Deluxe,8340.0,3.4,948.0,0.0,0.0
1114,OYO SilverKey 477,Chennai,Andheri,Classic,7033.0,3.6,0.0,0.0,0.0
1115,Oyo Stay 170,Kolkata,Park Street,Deluxe,881.0,3.6,0.0,0.0,0.0
1116,Oyo Collection 343,Delhi,Airport Road,Premium,8241.0,3.6,753.0,0.0,0.0
1117,OYO Inn 799,Goa,Banjara Hills,Deluxe,8989.0,4.8,0.0,50.0,72.0
1118,oyo Collection 283,Mumbai,Park Street,Premium,7161.0,3.6,24.0,0.0,0.0
1119,oyo SilverKey 939,Goa,Park Street,Premium,4150.0,4.8,0.0,0.0,0.0
1122,OYO Stay 308,Pune,Airport Road,Deluxe,4921.0,3.6,457.0,0.0,0.0
1123,oyo Collection 430,Pune,City Center,Premium,6126.0,2.7,0.0,9.0,0.0
1124,Oyo Collection 32,Bangalore,Salt Lake,Premium,6168.0,2.8,0.0,0.0,0.0
1125,oyo Residency 169,Kolkata,City Center,Deluxe,6206.0,3.6,771.0,0.0,0.0
1126,OYO Residency 828,Jaipur,Connaught Place,Deluxe,3188.0,2.5,66.0,58.0,292.0
1127,OYO SilverKey 339,Delhi,MG Road,Premium,2337.0,4.8,0.0,0.0,251.0
1129,OYO Collection 873,Hyderabad,Salt Lake,Premium,6248.0,3.6,0.0,0.0,0.0
1130,OYO Flagship 473,Chennai,MG Road,Deluxe,3136.0,2.6,1203.0,11.0,0.0
1131,oyo SilverKey 594,Chennai,Banjara Hills,Deluxe,4619.0,3.5,0.0,0.0,0.0
1132,Oyo Flagship 401,Delhi,Andheri,Deluxe,3837.0,2.7,0.0,57.0,0.0
1133,OYO Residency 335,Jaipur,Banjara Hills,Premium,7619.0,3.6,1433.0,0.0,0.0
1134,OYO Townhouse 906,Chennai,City Center,Classic,2999.0,3.6,569.0,16.0,0.0
1135,oyo SilverKey 346,Chennai,Whitefield,Suite,744.0,3.6,413.0,0.0,0.0
1136,oyo Stay 949,Goa,Banjara Hills,Classic,3922.0,3.6,0.0,0.0,233.0
1137,Oyo Townhouse 418,Hyderabad,Park Street,Premium,1728.0,3.6,0.0,19.0,0.0
1138,OYO Inn 927,Delhi,Park Street,Premium,4863.0,3.6,469.0,57.0,0.0
1140,oyo Flagship 547,Jaipur,Park Street,Classic,5411.0,3.6,0.0,0.0,0.0
1141,Oyo Inn 252,Mumbai,Banjara Hills,Premium,8562.0,3.6,0.0,47.0,0.0
1142,oyo Flagship 371,Kolkata,MG Road,Classic,2299.0,3.6,0.0,0.0,1.0
1143,Oyo Flagship 117,Mumbai,Banjara Hills,Classic,8093.0,3.6,0.0,0.0,182.0
1145,oyo Residency 707,Bangalore,Salt Lake,Classic,3881.0,3.6,719.0,59.0,0.0
1147,OYO Townhouse 464,Kolkata,City Center,Suite,3781.0,3.8,0.0,26.0,237.0
1149,Oyo Stay 842,Kolkata,Banjara Hills,Premium,7673.0,2.6,0.0,0.0,0.0
1150,Oyo Townhouse 999,Chennai,Connaught Place,Deluxe,6660.0,3.6,0.0,6.0,364.0
1151,oyo Stay 614,Bangalore,Park Street,Classic,2340.0,3.6,0.0,0.0,40.0
1153,OYO Inn 342,Pune,Andheri,Suite,5108.0,2.8,1204.0,0.0,207.0
1154,OYO Stay 963,Hyderabad,City Center,Premium,4756.0,3.3,0.0,0.0,111.0
1155,oyo Residency 885,Bangalore,Andheri,Classic,4609.0,3.6,0.0,0.0,121.0
1156,OYO Stay 683,Pune,Banjara Hills,Suite,7064.0,3.6,705.0,42.0,127.0
1157,Oyo Inn 620,Pune,MG Road,Classic,8853.0,3.6,1209.0,0.0,94.0
1158,OYO Inn 42,Kolkata,Banjara Hills,Classic,4482.0,3.6,0.0,0.0,294.0
1159,oyo Townhouse 850,Kolkata,Airport Road,Suite,925.0,2.7,915.0,0.0,0.0
1160,oyo Stay 697,Pune,Park Street,Premium,5206.0,3.6,298.0,0.0,0.0
1161,OYO SilverKey 4,Pune,Airport Road,Suite,7799.0,2.9,0.0,18.0,0.0
1162,OYO Collection 788,Hyderabad,Park Street,Premium,925.0,3.6,0.0,27.0,0.0
1163,Oyo SilverKey 165,Jaipur,Park Street,Classic,8570.0,3.5,35.0,36.0,260.0
1164,Oyo Inn 380,Mumbai,Airport Road,Classic,4874.0,3.6,0.0,0.0,54.0
1165,Oyo Residency 251,Hyderabad,Whitefield,Premium,3697.0,4.7,305.0,0.0,0.0
1166,Oyo Flagship 192,Delhi,Park Street,Deluxe,2477.0,3.6,0.0,0.0,0.0
1167,Oyo Collection 640,Mumbai,Connaught Place,Premium,3915.0,3.6,0.0,0.0,0.0
1169,Oyo Inn 139,Goa,Airport Road,Suite,4316.0,3.0,0.0,42.0,0.0
1171,OYO Inn 776,Goa,Park Street,Classic,804.0,4.4,0.0,0.0,142.0
1172,oyo SilverKey 958,Pune,City Center,Deluxe,6547.0,3.8,0.0,0.0,140.0
1173,OYO Flagship 756,Bangalore,Andheri,Deluxe,1440.0,3.0,404.0,0.0,316.0
1174,OYO Inn 935,Delhi,MG Road,Premium,4045.0,3.6,0.0,0.0,193.0
1175,Oyo Townhouse 546,Bangalore,Salt Lake,Deluxe,3568.0,2.7,433.0,0.0,358.0
1176,oyo Stay 731,Hyderabad,Salt Lake,Deluxe,6107.0,3.6,0.0,18.0,0.0
1177,Oyo SilverKey 621,Hyderabad,Airport Road,Deluxe,4208.0,3.6,0.0,0.0,64.0
1179,OYO Townhouse 521,Bangalore,Banjara Hills,Suite,1915.0,3.7,0.0,10.0,281.0
1180,OYO Collection 503,Bangalore,Andheri,Classic,4063.0,4.3,0.0,0.0,216.0
1181,Oyo Flagship 698,Chennai,City Center,Classic,5227.0,2.6,0.0,0.0,165.0
1182,OYO Townhouse 705,Ahmedabad,City Center,Deluxe,3819.0,4.7,0.0,0.0,0.0
1183,Oyo Inn 118,Chennai,Whitefield,Premium,8957.0,3.6,326.0,0.0,0.0
1185,OYO Townhouse 678,Ahmedabad,Banjara Hills,Classic,4980.0,3.6,699.0,0.0,0.0
1186,oyo Townhouse 242,Pune,Connaught Place,Suite,7466.0,3.6,0.0,0.0,0.0
1187,oyo Inn 41,Delhi,Andheri,Classic,8396.0,3.4,0.0,0.0,181.0
1188,oyo Residency 947,Ahmedabad,Whitefield,Classic,3727.0,3.6,96.0,30.0,284.0
1190,Oyo Flagship 159,Pune,Banjara Hills,Premium,1773.0,3.6,0.0,0.0,152.0
1191,OYO Collection 775,Delhi,Airport Road,Premium,2838.0,3.6,882.0,24.0,0.0
1192,oyo Collection 161,Hyderabad,Connaught Place,Suite,6511.0,4.2,0.0,0.0,278.0
1193,OYO Residency 934,Hyderabad,Whitefield,Classic,1081.0,3.6,0.0,0.0,11.0
1195,Oyo Inn 655,Delhi,Banjara Hills,Classic,1642.0,3.0,0.0,0.0,161.0
1196,oyo Flagship 827,Pune,Airport Road,Classic,3016.0,3.6,0.0,0.0,24.0
1197,oyo Townhouse 647,Kolkata,City Center,Deluxe,3943.0,3.6,0.0,7.0,39.0
1198,oyo Collection 777,Ahmedabad,City Center,Classic,6064.0,3.6,0.0,0.0,94.0
1199,OYO Stay 110,Delhi,Salt Lake,Suite,6181.0,2.8,0.0,0.0,0.0
1200,oyo SilverKey 843,Hyderabad,Connaught Place,Deluxe,2661.0,3.6,1392.0,0.0,29.0
